股票代码,股票简称,个股热度[20251224],个股热度排名[20251224],market_code,code,最新价,最新涨跌幅
000810.SZ,创维数字,10407.0,1339,33,000810,11.64,3.374777975133222
000058.SZ,深赛格,10362.0,1340,33,000058,9.19,2.911534154535272
001233.SZ,海安集团,10360.0,1341,33,001233,59.97,-0.5802387267904533
603297.SH,永新光学,10354.5,1342,17,603297,105.92,2.9048868162829056
000715.SZ,中兴商业,10349.5,1343,33,000715,6.67,-2.1994134897360755
000501.SZ,武商集团,10314.0,1344,33,000501,10.25,-1.1571841851494622
600963.SH,岳阳林纸,10306.0,1345,17,600963,4.6,2.908277404921698
002153.SZ,石基信息,10288.0,1346,33,002153,10.34,1.0752688172042955
002871.SZ,伟隆股份,10285.0,1347,33,002871,17.08,3.829787234042547
603636.SH,南威软件,10275.5,1348,17,603636,11.78,1.7271157167530162
300324.SZ,旋极信息,10266.5,1349,33,300324,5.95,1.7094017094017186
600346.SH,恒力石化,10255.0,1350,17,600346,20.34,1.903807615230456
002877.SZ,智能自控,10248.0,1351,33,002877,9.34,2.9768467475192897
603078.SH,江化微,10240.0,1352,17,603078,18.17,0.49778761061948795
688031.SH,星环科技,10238.0,1353,17,688031,103.0,6.58112582781457
601991.SH,大唐发电,10207.0,1354,17,601991,3.65,1.1080332409972309
000488.SZ,ST晨鸣,10203.5,1355,33,000488,2.2,3.2863849765258353
601608.SH,中信重工,10202.0,1356,17,601608,6.31,-0.1582278481012765
920274.BJ,宏裕包材,10199.5,1357,151,920274,37.76,6.726964386659116
301280.SZ,珠城科技,10194.0,1358,33,301280,50.38,6.063157894736847
600537.SH,亿晶光电,10156.0,1359,17,600537,3.91,1.822916666666674
002082.SZ,万邦德,10147.5,1360,33,002082,12.2,3.6533559898045858
300344.SZ,*ST立方,10122.0,1361,33,300344,1.13,-0.8771929824561412
002167.SZ,东方锆业,10117.0,1362,33,002167,12.43,0.08051529790660054
002989.SZ,中天精装,10107.5,1363,33,002989,30.28,4.413793103448279
002182.SZ,宝武镁业,10085.0,1365,33,002182,14.99,1.2837837837837804
002356.SZ,赫美集团,10085.0,1364,33,002356,3.84,-0.7751937984496188
002881.SZ,美格智能,10080.0,1366,33,002881,42.85,1.878269139324772
603077.SH,和邦生物,10079.0,1367,17,603077,2.26,1.345291479820619
688082.SH,盛美上海,10074.5,1368,17,688082,181.0,1.4744631944833746
300706.SZ,阿石创,10065.0,1369,33,300706,37.17,2.312138728323709
300122.SZ,智飞生物,10055.5,1370,33,300122,19.15,0.5777310924369718
600889.SH,南京化纤,10052.5,1371,17,600889,15.97,0.566750629722921
000001.SZ,平安银行,10047.5,1372,33,000001,11.54,-0.17301038062284904
002348.SZ,高乐股份,10043.0,1373,33,002348,5.88,1.7301038062283676
002902.SZ,铭普光磁,10037.5,1374,33,002902,23.12,1.8502202643171881
600558.SH,大西洋,10037.0,1375,17,600558,5.99,1.0118043844856746
600986.SH,浙文互联,10027.5,1376,17,600986,7.44,2.620689655172419
300674.SZ,宇信科技,10026.0,1377,33,300674,22.36,0.948081264108356
605499.SH,东鹏饮料,10016.5,1378,17,605499,275.55,0.9710516672774036
000727.SZ,冠捷科技,9998.0,1379,33,000727,2.6,1.167315175097286
300035.SZ,中科电气,9997.0,1380,33,300035,21.74,0.0
000155.SZ,川能动力,9996.5,1381,33,000155,12.04,0.3333333333333262
300250.SZ,初灵信息,9971.5,1382,33,300250,24.61,1.7783291976840352
000151.SZ,中成股份,9923.0,1383,33,000151,12.3,-2.5356576862123497
603106.SH,恒银科技,9917.5,1384,17,603106,10.51,2.7370478983382145
003010.SZ,若羽臣,9914.5,1385,33,003010,36.2,0.7234279354479831
000923.SZ,河钢资源,9910.0,1386,33,000923,20.13,4.680187207488292
002761.SZ,浙江建投,9892.0,1387,33,002761,8.62,1.5312131919905654
000838.SZ,财信发展,9882.0,1389,33,000838,3.13,1.294498381877024
600378.SH,昊华科技,9882.0,1388,17,600378,31.29,1.2293756065998027
600552.SH,凯盛科技,9879.5,1390,17,600552,11.58,2.7506654835847426
601519.SH,大智慧,9876.5,1391,17,601519,12.89,1.6561514195583664
603966.SH,法兰泰克,9873.5,1392,17,603966,11.46,5.041246562786441
600737.SH,中粮糖业,9866.0,1393,17,600737,17.26,0.6413994169096384
002445.SZ,中南文化,9850.0,1394,33,002445,2.63,1.5444015444015458
000049.SZ,德赛电池,9837.0,1395,33,000049,27.8,2.3564064801178226
601718.SH,际华集团,9822.0,1396,17,601718,3.38,2.1148036253776388
605388.SH,均瑶健康,9817.5,1397,17,605388,7.98,-0.9925558312655095
600066.SH,宇通客车,9813.5,1398,17,600066,32.86,-0.12158054711245941
001389.SZ,广合科技,9808.5,1399,33,001389,81.23,1.537500000000005
300459.SZ,汤姆猫,9802.5,1400,33,300459,4.46,0.9049773755656116
600095.SH,湘财股份,9792.5,1401,17,600095,11.18,1.4519056261343026
000628.SZ,高新发展,9791.5,1402,33,000628,44.4,-0.8264462809917457
002805.SZ,丰元股份,9790.0,1403,33,002805,16.94,0.7134363852556539
688498.SH,源杰科技,9785.5,1404,17,688498,645.55,0.46063586423690417
002708.SZ,光洋股份,9767.0,1405,33,002708,12.69,1.9277108433734957
601555.SH,东吴证券,9766.0,1406,17,601555,9.07,2.37020316027089
600562.SH,国睿科技,9765.0,1407,17,600562,27.04,3.0095238095238064
000993.SZ,闽东电力,9763.0,1408,33,000993,12.77,1.2688342585249814
300542.SZ,新晨科技,9760.0,1409,33,300542,19.18,1.374207188160666
301399.SZ,英特科技,9750.5,1410,33,301399,20.41,3.1850353892820977
600660.SH,福耀玻璃,9711.5,1411,17,600660,63.08,0.6381620931716634
603209.SH,兴通股份,9706.5,1412,17,603209,15.98,-1.6009852216748648
002155.SZ,湖南黄金,9697.5,1413,33,002155,21.62,-1.323596531264259
002319.SZ,乐通股份,9686.0,1414,33,002319,12.02,6.371681415929193
000995.SZ,皇台酒业,9682.5,1415,33,000995,12.6,-1.4855355746677052
600989.SH,宝丰能源,9680.0,1416,17,600989,18.67,1.9104803493449858
002513.SZ,蓝丰生化,9678.5,1417,33,002513,6.84,-1.1560693641618507
301629.SZ,矽电股份,9677.5,1418,33,301629,235.3,0.9005145797598726
002448.SZ,中原内配,9664.5,1419,33,002448,12.81,-0.15588464536242846
605500.SH,森林包装,9657.0,1420,17,605500,9.25,2.436323366555932
300959.SZ,线上线下,9648.0,1421,33,300959,108.05,3.199617956064942
002540.SZ,亚太科技,9636.0,1422,33,002540,6.82,1.6393442622950867
002739.SZ,万达电影,9630.5,1423,33,002739,11.16,0.1795332136445204
600363.SH,联创光电,9630.0,1424,17,600363,57.52,1.9496632399858231
300184.SZ,力源信息,9620.0,1426,33,300184,10.03,2.556237218813906
688326.SH,经纬恒润,9620.0,1425,17,688326,113.76,2.1551724137931085
301180.SZ,万祥科技,9606.5,1427,33,301180,17.36,8.094645080946455
600795.SH,国电电力,9604.0,1428,17,600795,5.93,0.3384094754653058
300765.SZ,新诺威,9584.5,1429,33,300765,38.8,-1.272264631043257
603389.SH,*ST亚振,9583.0,1430,22,603389,40.95,5.000000000000007
300286.SZ,安科瑞,9580.5,1431,33,300286,23.09,2.077807250221038
301357.SZ,北方长龙,9578.5,1432,33,301357,143.86,1.77573399363284
600509.SH,天富能源,9578.0,1433,17,600509,8.47,1.5587529976019279
002787.SZ,华源控股,9575.0,1434,33,002787,12.59,1.696284329563805
688682.SH,霍莱沃,9558.0,1435,17,688682,53.04,8.377605230894977
300896.SZ,爱美客,9545.5,1436,33,300896,142.8,0.35842293906811395
000007.SZ,全新好,9540.5,1437,33,000007,11.8,-0.1692047377326529
301563.SZ,云汉芯城,9538.0,1438,33,301563,155.61,2.039344262295091
300077.SZ,国民技术,9512.0,1439,33,300077,20.14,1.6145307769929378
600375.SH,汉马科技,9509.0,1440,17,600375,6.06,0.6644518272425256
002146.SZ,荣盛发展,9502.0,1441,33,002146,1.54,0.0
300296.SZ,利亚德,9500.0,1442,33,300296,6.16,1.986754966887419
603605.SH,珀莱雅,9492.0,1443,17,603605,68.16,0.3533568904593564
301086.SZ,鸿富瀚,9490.5,1444,33,301086,116.1,0.6153046191177691
300767.SZ,震安科技,9487.5,1445,33,300767,21.56,-4.938271604938276
605222.SH,起帆电缆,9483.0,1446,17,605222,17.99,1.4092446448703497
002987.SZ,京北方,9482.0,1447,33,002987,19.38,1.5191199580932382
603868.SH,飞科电器,9465.5,1448,17,603868,37.64,2.7573027573027518
300498.SZ,温氏股份,9464.5,1449,33,300498,16.63,-1.011904761904772
600651.SH,飞乐音响,9461.0,1450,17,600651,7.42,3.486750348675035
601011.SH,宝泰隆,9450.5,1451,17,601011,3.45,1.7699115044247802
000888.SZ,峨眉山A,9447.5,1452,33,000888,13.29,1.4503816793893092
002252.SZ,上海莱士,9435.0,1453,33,002252,6.46,1.89274447949527
601100.SH,恒立液压,9420.5,1454,17,601100,104.7,-0.17162471395880302
002152.SZ,广电运通,9420.0,1455,33,002152,12.47,1.3821138211382107
001396.SZ,誉帆科技,9418.5,1456,33,001396,,
600153.SH,建发股份,9417.5,1457,17,600153,9.46,1.176470588235307
300493.SZ,润欣科技,9411.5,1458,33,300493,19.0,-0.2624671916010536
301036.SZ,双乐股份,9399.0,1459,33,301036,37.2,1.6949152542373007
300071.SZ,福石控股,9390.5,1460,33,300071,5.56,1.831501831501825
002385.SZ,大北农,9378.0,1461,33,002385,4.0,0.25062656641603476
300785.SZ,值得买,9359.5,1462,33,300785,38.94,0.28328611898016853
300319.SZ,麦捷科技,9357.0,1463,33,300319,12.01,4.072790294627389
002467.SZ,二六三,9356.0,1464,33,002467,5.93,1.1945392491467473
600666.SH,奥瑞德,9352.5,1465,17,600666,3.3,1.226993865030676
688396.SH,华润微,9348.5,1466,17,688396,56.24,2.291742451800664
600728.SH,佳都科技,9347.5,1467,17,600728,6.33,1.44230769230769
300272.SZ,开能健康,9344.0,1468,33,300272,7.8,-0.5102040816326535
300975.SZ,商络电子,9338.5,1469,33,300975,12.63,2.9339853300733596
603859.SH,能科科技,9336.0,1470,17,603859,39.44,3.8988408851422465
000061.SZ,农产品,9335.5,1471,33,000061,9.79,1.5560165975103586
300276.SZ,三丰智能,9329.0,1472,33,300276,9.04,0.0
000815.SZ,美利云,9294.0,1473,33,000815,11.3,2.8207461328480483
600573.SH,惠泉啤酒,9291.5,1474,17,600573,12.97,0.3093580819798989
002059.SZ,云南旅游,9282.5,1475,33,002059,5.39,0.37243947858472204
600585.SH,海螺水泥,9282.0,1476,17,600585,22.33,0.6309148264984092
601872.SH,招商轮船,9255.0,1477,17,601872,8.74,-2.0179372197309386
600478.SH,科力远,9243.5,1478,17,600478,6.82,0.44182621502209496
603266.SH,天龙股份,9228.0,1479,17,603266,21.98,0.871959614502071
300648.SZ,星云股份,9220.5,1480,33,300648,57.97,2.9296874999999973
003022.SZ,联泓新科,9220.0,1481,33,003022,19.48,2.203567681007354
300249.SZ,依米康,9199.5,1482,33,300249,15.01,1.8317503392130228
688400.SH,凌云光,9197.5,1483,17,688400,42.34,2.9919727560204428
600057.SH,厦门象屿,9195.5,1484,17,600057,8.7,1.9929660023446651
920418.BJ,苏轴股份,9190.0,1485,151,920418,30.74,6.996171249564908
002983.SZ,芯瑞达,9185.5,1486,33,002983,22.58,-0.265017667844533
601169.SH,北京银行,9172.5,1487,17,601169,5.5,-0.1814882032667838
603359.SH,东珠生态,9171.0,1488,17,603359,8.22,1.985111662531019
002498.SZ,汉缆股份,9133.5,1489,33,002498,3.89,2.0997375328084007
300402.SZ,宝色股份,9130.5,1490,33,300402,21.69,3.285714285714292
601390.SH,中国中铁,9125.0,1491,17,601390,5.42,0.37037037037036247
002160.SZ,常铝股份,9117.5,1492,33,002160,5.1,1.1904761904761827
002269.SZ,美邦服饰,9110.5,1493,33,002269,1.94,0.5181347150259072
600593.SH,大连圣亚,9088.5,1494,17,600593,40.88,0.19607843137256226
600850.SH,电科数字,9083.5,1495,17,600850,28.04,-0.071275837491089
300429.SZ,强力新材,9078.0,1496,33,300429,14.25,-0.8350730688935228
300693.SZ,盛弘股份,9067.0,1497,33,300693,40.61,2.576408183884809
688300.SH,联瑞新材,9066.0,1498,17,688300,66.48,7.39903069466883
301050.SZ,雷电微力,9055.0,1499,33,301050,48.45,2.0429654591407034
000025.SZ,特力A,9041.5,1500,33,000025,17.77,0.851305334846757
300005.SZ,探路者,9019.0,1501,33,300005,11.09,3.162790697674417
300920.SZ,润阳科技,9001.0,1503,33,300920,42.25,8.388917393535156
601512.SH,中新集团,9001.0,1502,17,601512,8.77,2.333722287047833
000524.SZ,岭南控股,8996.5,1504,33,000524,12.27,-0.4058441558441616
600426.SH,华鲁恒升,8970.5,1505,17,600426,30.79,3.218236674488773
601233.SH,桐昆股份,8969.0,1506,17,601233,16.35,3.2196969696969795
600525.SH,ST长园,8954.0,1507,22,600525,3.7,5.113636363636368
300497.SZ,富祥药业,8936.5,1509,33,300497,15.19,2.5658338960161986
600744.SH,华银电力,8936.5,1508,17,600744,6.02,0.8375209380234476
002797.SZ,第一创业,8935.5,1510,33,002797,6.92,0.7278020378457034
000565.SZ,渝三峡A,8909.0,1511,33,000565,7.61,2.0107238605898172
001216.SZ,华瓷股份,8895.0,1512,33,001216,17.37,0.34662045060659896
600141.SH,兴发集团,8888.5,1513,17,600141,34.73,1.1062590975254598
002139.SZ,拓邦股份,8887.0,1514,33,002139,13.49,1.124437781109448
000975.SZ,山金国际,8886.0,1516,33,000975,24.79,-2.593320235756386
002516.SZ,旷达科技,8886.0,1515,33,002516,6.58,2.973395931142416
603360.SH,百傲化学,8885.5,1517,17,603360,30.56,4.657534246575341
603156.SH,养元饮品,8867.0,1518,17,603156,26.9,3.461538461538456
002548.SZ,金新农,8860.0,1519,33,002548,5.79,3.39285714285715
000862.SZ,银星能源,8858.0,1520,33,000862,6.03,0.5000000000000041
600602.SH,云赛智联,8848.0,1521,17,600602,17.87,1.823361823361825
300567.SZ,精测电子,8826.5,1522,33,300567,85.3,-0.7447056085641152
300383.SZ,光环新网,8823.0,1523,33,300383,12.41,0.7305194805194793
000670.SZ,盈方微,8811.5,1524,33,000670,7.41,2.066115702479344
603286.SH,日盈电子,8805.0,1525,17,603286,58.19,-0.9025885558583125
000506.SZ,招金黄金,8802.0,1526,33,000506,13.9,0.14409221902016983
300999.SZ,金龙鱼,8773.5,1527,33,300999,28.96,0.0
603017.SH,中衡设计,8769.5,1528,17,603017,10.34,2.9880478087649474
300196.SZ,长海股份,8744.0,1529,33,300196,14.89,4.271708683473398
300348.SZ,长亮科技,8743.0,1530,33,300348,14.1,1.9522776572668081
002965.SZ,祥鑫科技,8740.5,1531,33,002965,37.86,2.1586616297895227
300366.SZ,ST创意,8733.0,1532,33,300366,6.78,4.147465437788026
301571.SZ,国科天成,8718.5,1533,33,301571,52.46,3.4714003944773135
600729.SH,重庆百货,8700.5,1534,17,600729,26.86,-1.9708029197080261
603091.SH,众鑫股份,8688.5,1535,17,603091,85.4,5.588526211671625
001979.SZ,招商蛇口,8666.5,1536,33,001979,8.76,0.0
688036.SH,传音控股,8659.0,1537,17,688036,69.1,1.2157609491724013
300132.SZ,青松股份,8657.5,1538,33,300132,8.26,4.030226700251881
605111.SH,新洁能,8646.0,1539,17,605111,34.22,1.8452380952380876
603088.SH,宁波精达,8641.0,1540,17,603088,10.57,1.2452107279693563
603979.SH,金诚信,8630.0,1541,17,603979,75.35,1.9897130481862466
688125.SH,安达智能,8619.0,1542,17,688125,114.54,3.8440616500453393
603269.SH,海鸥股份,8617.5,1543,17,603269,12.61,3.1914893617021174
300376.SZ,ST易事特,8612.5,1544,33,300376,6.16,3.182579564489119
000420.SZ,吉林化纤,8609.5,1545,33,000420,4.09,1.7412935323383156
300766.SZ,每日互动,8608.5,1546,33,300766,30.96,0.5194805194805199
600696.SH,*ST岩石,8603.0,1547,22,600696,3.44,-4.9723756906077385
600563.SH,法拉电子,8602.5,1548,17,600563,105.58,2.5546381738708064
300866.SZ,安克创新,8600.5,1549,33,300866,118.02,-0.2872592091922976
600927.SH,永安期货,8597.5,1550,17,600927,15.44,3.4159410582719345
605006.SH,山东玻纤,8591.0,1551,17,605006,7.52,3.724137931034477
603025.SH,大豪科技,8588.0,1552,17,603025,17.7,1.2006861063464886
601136.SH,首创证券,8587.0,1553,17,601136,19.01,0.47568710359407956
603222.SH,济民健康,8579.5,1554,17,603222,9.6,-1.3360739979445095
300212.SZ,易华录,8572.5,1555,33,300212,16.5,3.125
301536.SZ,星宸科技,8566.5,1556,33,301536,61.95,1.891447368421062
300373.SZ,扬杰科技,8561.0,1557,33,300373,66.4,1.3895251183386943
300479.SZ,神思电子,8558.5,1558,33,300479,19.05,4.383561643835621
688390.SH,固德威,8553.0,1559,17,688390,60.9,4.927636113025499
002889.SZ,东方嘉盛,8539.0,1560,33,002889,16.52,-0.12091898428052947
600633.SH,浙数文化,8534.0,1561,17,600633,12.79,2.401921537229775
600298.SH,安琪酵母,8529.5,1562,17,600298,44.05,-0.3619090703460839
601658.SH,邮储银行,8526.5,1563,17,601658,5.4,-0.9174311926605472
002055.SZ,得润电子,8514.5,1565,33,002055,6.82,2.865761689291107
300145.SZ,南方泵业,8514.5,1564,33,300145,4.58,-0.43478260869564295
603568.SH,伟明环保,8508.0,1566,17,603568,25.5,2.491961414791001
002546.SZ,新联电子,8502.5,1567,33,002546,7.13,1.7118402282453653
000612.SZ,焦作万方,8495.5,1568,33,000612,10.33,0.6822612085770008
002790.SZ,瑞尔特,8476.5,1569,33,002790,9.05,2.491506228765579
002423.SZ,中粮资本,8476.0,1570,33,002423,11.71,1.8260869565217466
600320.SH,振华重工,8472.5,1571,17,600320,4.73,0.6382978723404308
603101.SH,汇嘉时代,8466.5,1572,17,603101,10.19,0.0
603486.SH,科沃斯,8464.0,1573,17,603486,79.32,1.0317157050057164
600600.SH,青岛啤酒,8449.0,1574,17,600600,61.89,-0.33816425120773086
600029.SH,南方航空,8447.5,1575,17,600029,7.6,0.7957559681697561
300299.SZ,富春股份,8447.0,1576,33,300299,7.28,1.9607843137254983
300619.SZ,金银河,8436.0,1577,33,300619,44.91,-0.2221728504776748
920023.BJ,田野股份,8434.5,1578,151,920023,5.06,-3.065134099616861
300738.SZ,奥飞数据,8429.5,1579,33,300738,18.22,0.5518763796909374
688720.SH,艾森股份,8426.5,1580,17,688720,73.86,-1.6511318242343476
601211.SH,国泰海通,8425.5,1581,17,601211,20.86,0.19212295869355978
601010.SH,文峰股份,8419.5,1582,17,601010,2.97,-0.6688963210702347
301013.SZ,利和兴,8413.5,1583,33,301013,28.07,0.8986340762041697
002795.SZ,永和智控,8410.0,1584,33,002795,6.64,4.075235109717865
301556.SZ,托普云农,8389.5,1585,33,301556,99.3,3.653444676409186
002940.SZ,昂利康,8378.5,1586,33,002940,33.87,1.376833283448072
002011.SZ,盾安环境,8370.5,1587,33,002011,12.98,2.689873417721518
000633.SZ,合金投资,8350.0,1588,33,000633,7.42,1.7832647462277078
002232.SZ,启明信息,8348.5,1589,33,002232,19.16,1.0015814443858793
600736.SH,苏州高新,8345.5,1590,17,600736,5.92,1.0238907849829284
688233.SH,神工股份,8343.5,1591,17,688233,72.28,2.321630804077011
601668.SH,中国建筑,8334.0,1592,17,601668,5.2,0.0
301279.SZ,金道科技,8332.5,1593,33,301279,30.94,6.104252400548701
600919.SH,江苏银行,8326.5,1594,17,600919,10.32,-0.6737247353224282
600704.SH,物产中大,8326.0,1595,17,600704,5.6,1.449275362318842
000663.SZ,永安林业,8325.5,1597,33,000663,7.75,2.921646746347938
600845.SH,宝信软件,8325.5,1596,17,600845,20.07,0.2497502497502533
300807.SZ,天迈科技,8303.5,1598,33,300807,53.77,3.5033686236766126
300811.SZ,铂科新材,8299.5,1599,33,300811,75.48,3.3123460169723535
301348.SZ,蓝箭电子,8292.0,1600,33,301348,20.38,1.899999999999995
600256.SH,广汇能源,8290.0,1601,17,600256,5.0,0.0
002410.SZ,广联达,8279.5,1602,33,002410,12.24,0.7407407407407396
600873.SH,梅花生物,8278.0,1604,17,600873,10.22,1.8943170488534526
605108.SH,同庆楼,8278.0,1603,17,605108,19.62,-1.0090817356205817
300660.SZ,江苏雷利,8273.5,1605,33,300660,48.85,0.45239564055109777
001391.SZ,国货航,8262.5,1606,33,001391,6.2,0.0
000758.SZ,中色股份,8261.5,1607,33,000758,6.32,0.1584786053882833
600026.SH,中远海能,8259.0,1608,17,600026,11.68,-1.5177065767284967
300255.SZ,常山药业,8258.5,1609,33,300255,63.43,0.03154076644062944
300144.SZ,宋城演艺,8258.0,1610,33,300144,8.21,0.736196319018411
603535.SH,嘉诚国际,8252.0,1611,17,603535,11.19,-1.1484098939929397
000679.SZ,大连友谊,8247.0,1612,33,000679,7.74,-1.651842439644217
300581.SZ,晨曦航空,8237.5,1613,33,300581,15.98,2.567394094993584
301510.SZ,固高科技,8234.5,1614,33,301510,34.57,0.7871720116618167
688033.SH,天宜新材,8234.0,1615,17,688033,7.05,4.7548291233283715
002599.SZ,盛通股份,8231.5,1616,33,002599,7.91,1.2804097311139633
603380.SH,易德龙,8229.5,1617,17,603380,38.66,0.7295466388743982
688599.SH,天合光能,8228.5,1618,17,688599,16.64,2.2113022113022076
603806.SH,福斯特,8226.5,1619,17,603806,13.6,2.6415094339622613
301628.SZ,强达电路,8208.5,1620,33,301628,94.4,-1.7689906347554514
601818.SH,光大银行,8206.0,1621,17,601818,3.5,-0.28490028490027886
002313.SZ,日海智能,8203.5,1622,33,002313,10.24,2.9145728643216176
300270.SZ,中威电子,8203.0,1623,33,300270,12.09,3.1569965870307097
